title,url,author,year,price 
"The Full Diet Cookbook: Over 100 delicious recipes to lose weight, feel energised and live life to the full",https://www.amazon.co.uk/Full-Diet-Cookbook-delicious-energised/dp/0241620929/ref=sr_1_718?qid=1683454712&s=books&sr=1-718,Dr Saira Hameed,29 Dec 2022,£10.99
Made with Love: Learn to knit and crochet with this step-by-step guide from award-winning Olympic diver and British sports personality,https://www.amazon.co.uk/Made-Love-step-step-award-winning/dp/0008546827/ref=sr_1_719?qid=1683454712&s=books&sr=1-719,Tom Daley,27 Oct 2022,£5.22
Indistractable: How to Control Your Attention and Choose Your Life,https://www.amazon.co.uk/Indistractable-Control-Your-Attention-Choose/dp/1526610205/ref=sr_1_720?qid=1683454712&s=books&sr=1-720,Nir Eyal,6 Feb 2020,£10.99
The Richest Man In Babylon,https://www.amazon.co.uk/Richest-Man-Babylon-George-Clason/dp/1648630820/ref=sr_1_721?qid=1683454712&s=books&sr=1-721,George S. Clason,1 Jan 2022,£0.00
"The Greatest Self-Help Book (is the one written by you): A Daily Journal for Gratitude, Happiness, Reflection and Self-Love",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo3NDYyNjk0NzY2OTI3ODAwOjE2ODM0NTQ3MTI6c3BfbXRmX2Jyb3dzZToyMDA5NDMzNTA0MDE5ODo6MDo6&url=%2FGreatest-Self-Help-Book-one-written%2Fdp%2F1035005182%2Fref%3Dsr_1_722_sspa%3Fqid%3D1683454712%26s%3Dbooks%26sr%3D1-722-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Vex King,8 Dec 2022,£12.99
Life in the UK Test: Practice Questions 2023: Questions and answers for the British citizenship test,https://www.amazon.co.uk/Life-UK-Test-Questions-citizenship/dp/1907389849/ref=sr_1_723?qid=1683454712&s=books&sr=1-723,Henry Dillon,25 Jan 2023,£9.65
"Amazing Dogs: Adult Coloring Book (Stress Relieving Creative Fun Drawings to Calm Down, Reduce Anxiety & Relax. Great Christmas Gift Idea For Men & Women 2021-2022)",https://www.amazon.co.uk/Amazing-Dogs-Coloring-Relieving-relaxation/dp/1518621686/ref=sr_1_724?qid=1683454712&s=books&sr=1-724,Tali Carmi,2 Nov 2015,£10.99
"Dopamine Detox: Reduce Instant Gratification, Beat Social Media Addiction, and Stop Wasting Your Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo0NTM4NTI1MDEyMzIxNjg3OjE2ODM0NTQ3MTU6c3BfYXRmX2Jyb3dzZToyMDE0NTk1NjA1MjE5ODo6MDo6&url=%2FDopamine-Detox-Instant-Gratification-Addiction%2Fdp%2FB0BZBPNQD7%2Fref%3Dsr_1_722_sspa%3Fqid%3D1683454715%26s%3Dbooks%26sr%3D1-722-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Josh Snider,22 Mar 2023,£12.24
You Got This: Uplifting Quotes and Affirmations for Inner Strength and Self-Belief,https://www.amazon.co.uk/You-Got-This-Affirmations-Self-Belief/dp/1800073917/ref=sr_1_723?qid=1683454715&s=books&sr=1-723,Summersdale Publishers,14 Jul 2022,£6.35
"Kaizen: The Japanese Method for Transforming Habits, One Small Step at a Time",https://www.amazon.co.uk/Kaizen-Japanese-Method-Transforming-Habits/dp/1529005353/ref=sr_1_724?qid=1683454715&s=books&sr=1-724,Sarah Harvey,10 Sept 2019,£6.99
Mindfulness : A Day and Night Reflection Journal (Insights Journals) (Inner World),https://www.amazon.co.uk/Mindfulness-Reflection-Journal-Insights-Journals/dp/1683839978/ref=sr_1_725?qid=1683454715&s=books&sr=1-725,Insight Editions,18 Aug 2020,£2.99
This Is Vegan Propaganda: (And Other Lies the Meat Industry Tells You),https://www.amazon.co.uk/This-Vegan-Propaganda-Other-Industry/dp/1785044249/ref=sr_1_726?qid=1683454715&s=books&sr=1-726,Ed Winters,5 Jan 2023,£6.99
The 1 Minute Gratitude Journal For Everyone: With Daily Gratitude Quotes On Each Page.,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo0NTM4NTI1MDEyMzIxNjg3OjE2ODM0NTQ3MTU6c3BfbXRmX2Jyb3dzZToyMDE1MDUxNDIxNDc5ODo6MDo6&url=%2FMinute-Gratitude-Journal-Everyone-Quotes%2Fdp%2FB0C2SDCQ26%2Fref%3Dsr_1_727_sspa%3Fqid%3D1683454715%26s%3Dbooks%26sr%3D1-727-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Jamie Stevenson,18 Apr 2023,£11.99
"The Self-Help Bible: All the Answers for a Happier, Healthier Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo0NTM4NTI1MDEyMzIxNjg3OjE2ODM0NTQ3MTU6c3BfbXRmX2Jyb3dzZToyMDExODAwNTg0MDc5ODo6MDo6&url=%2FSelf-Help-Bible-Answers-Happier-Healthier%2Fdp%2FB0BD2H2KKD%2Fref%3Dsr_1_728_sspa%3Fqid%3D1683454715%26s%3Dbooks%26sr%3D1-728-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,George Mahood,6 Sept 2022,£14.99
Angels of Light Cards - Pocket Edition: 52 full colour cards,https://www.amazon.co.uk/Angels-Light-Cards-Pocket-Cooper/dp/1844091716/ref=sr_1_729?qid=1683454715&s=books&sr=1-729,Diana Cooper,9 Oct 2009,£0.00
A Few Wise Words: Inspiring stories of success and hugely valuable advice from a unique collection of famously successful individuals - how to plan your journey towards success and fulfilment in life,https://www.amazon.co.uk/One-Few-Wise-Words/dp/1527269809/ref=sr_1_730?qid=1683454715&s=books&sr=1-730,Peter Mukherjee,10 Nov 2020,£12.99
Zen: The Art of Simple Living: the art of simple living : 100 daily practices from a Japanese Zen monk for a lifetime of calm and joy,https://www.amazon.co.uk/Zen-Simple-Living-Shunmyo-Masuno/dp/024137183X/ref=sr_1_731?qid=1683454715&s=books&sr=1-731,Shunmyo Masuno,18 Apr 2019,£8.49
Real Self-Care: Powerful Practices to Nourish Yourself From the Inside Out,https://www.amazon.co.uk/Real-Self-Care-Powerful-Practices-Yourself/dp/1529900093/ref=sr_1_732?qid=1683454715&s=books&sr=1-732,Pooja Lakshmin,23 Feb 2023,£14.99
"The Greatest Self-Help Book (is the one written by you): A Daily Journal for Gratitude, Happiness, Reflection and Self-Love",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo0NTM4NTI1MDEyMzIxNjg3OjE2ODM0NTQ3MTU6c3BfbXRmX2Jyb3dzZToyMDA5NDMzNTA0MDE5ODo6MDo6&url=%2FGreatest-Self-Help-Book-one-written%2Fdp%2F1035005182%2Fref%3Dsr_1_733_sspa%3Fqid%3D1683454715%26s%3Dbooks%26sr%3D1-733-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Vex King,8 Dec 2022,£10.47
"Tap to Tidy: Organising, Crafting & Creating Happiness in a Messy World",https://www.amazon.co.uk/Tap-Tidy-Organising-Crafting-Happiness/dp/1529109493/ref=sr_1_734?qid=1683454715&s=books&sr=1-734,Stacey Solomon,4 Mar 2021,£13.00
At Last a Life,https://www.amazon.co.uk/At-Last-Life-Paul-David/dp/0956948103/ref=sr_1_735?qid=1683454715&s=books&sr=1-735,Paul David,20 Apr 2006,£8.67
Creative Counselling: Creative Tools and Interventions to Nurture Therapeutic Relationships,https://www.amazon.co.uk/Creative-Counselling-Interventions-Therapeutic-Relationships/dp/1839970189/ref=sr_1_736?qid=1683454715&s=books&sr=1-736,Tanja Sharpe,21 Mar 2022,£10.99
Believe,https://www.amazon.co.uk/Believe-Leigh-Anne-Pinnock/dp/1035403498/ref=sr_1_737?qid=1683454715&s=books&sr=1-737,Leigh-Anne Pinnock,26 Oct 2023,£0.00
"Emotional Self-Care for Black Women: Proven Ways to Build Self-Compassion, Boost Self-Esteem and Transform Self-Sabotage Into Self-Improvement",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo0NTM4NTI1MDEyMzIxNjg3OjE2ODM0NTQ3MTU6c3BfbXRmX2Jyb3dzZToyMDExOTA5MDk4ODQ5ODo6MDo6&url=%2FEmotional-Self-Care-Black-Women-Self-Improvement%2Fdp%2FB0BSJ9DVFN%2Fref%3Dsr_1_738_sspa%3Fqid%3D1683454715%26s%3Dbooks%26sr%3D1-738-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Ada Adisa,18 Jan 2023,£15.99
Before & Laughter,https://www.amazon.co.uk/Audible-Before-Laughter/dp/B09BBB9MLY/ref=sr_1_739?qid=1683454715&s=books&sr=1-739,Jimmy Carr,Unknown,£9.99
The Ballad of Songbirds and Snakes movie tie-in (read the blockbuster book before you see the year's biggest movie!),https://www.amazon.co.uk/Ballad-Songbirds-Snakes-blockbuster-biggest/dp/0702328901/ref=sr_1_740?qid=1683454715&s=books&sr=1-740,Suzanne Collins,19 Sept 2023,£10.99
"Dopamine Detox: Reduce Instant Gratification, Beat Social Media Addiction, and Stop Wasting Your Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxNjY4MjQyNTM5NTIxMDM1OjE2ODM0NTQ3MTc6c3BfYXRmX2Jyb3dzZToyMDE0NTk1NjA1MjE5ODo6MDo6&url=%2FDopamine-Detox-Instant-Gratification-Addiction%2Fdp%2FB0BZBPNQD7%2Fref%3Dsr_1_738_sspa%3Fqid%3D1683454717%26s%3Dbooks%26sr%3D1-738-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Josh Snider,22 Mar 2023,£12.24
"Breathe In, Breathe Out: 2022’s bestselling practical guide on how to breathe for better sleep, stress management, improved self esteem, and to care for your mental health",https://www.amazon.co.uk/Breathe-Out-practical-management-improved/dp/0008475377/ref=sr_1_739?qid=1683454717&s=books&sr=1-739,Stuart Sandeman,21 Jul 2022,£11.55
Recovering from Emotionally Immature Parents: Practical Tools to Establish Boundaries and Reclaim Your Emotional Autonomy,https://www.amazon.co.uk/Recovering-Emotionally-Immature-Parents-Boundaries/dp/1684032520/ref=sr_1_740?qid=1683454717&s=books&sr=1-740,Lindsay C Gibson,27 Jun 2019,£16.99
"It's Probably Your Hormones: From Appetite to Sleep, Periods to Sex Drive, Balance Your Hormones to Unlock Better Health",https://www.amazon.co.uk/Its-Probably-Your-Hormones-Appetite/dp/0717194248/ref=sr_1_741?qid=1683454717&s=books&sr=1-741,Mary Ryan,30 Mar 2023,£0.00
AA Theory Test Made Easy (AA Driving Test series): AA Driving Books,https://www.amazon.co.uk/Theory-Test-Made-Easy-Driving/dp/0749583096/ref=sr_1_742?qid=1683454717&s=books&sr=1-742,AA Publishing,1 Jul 2022,£14.49
The 1 Minute Gratitude Journal For Everyone: With Daily Gratitude Quotes On Each Page.,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxNjY4MjQyNTM5NTIxMDM1OjE2ODM0NTQ3MTc6c3BfbXRmX2Jyb3dzZToyMDE1MDUxNDIxNDc5ODo6MDo6&url=%2FMinute-Gratitude-Journal-Everyone-Quotes%2Fdp%2FB0C2SDCQ26%2Fref%3Dsr_1_743_sspa%3Fqid%3D1683454717%26s%3Dbooks%26sr%3D1-743-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Jamie Stevenson,18 Apr 2023,£7.99
"The Self-Help Bible: All the Answers for a Happier, Healthier Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxNjY4MjQyNTM5NTIxMDM1OjE2ODM0NTQ3MTc6c3BfbXRmX2Jyb3dzZToyMDExODAwNTg0MDc5ODo6MDo6&url=%2FSelf-Help-Bible-Answers-Happier-Healthier%2Fdp%2FB0BD2H2KKD%2Fref%3Dsr_1_744_sspa%3Fqid%3D1683454717%26s%3Dbooks%26sr%3D1-744-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,George Mahood,6 Sept 2022,£16.99
The SENCO Handbook: Leading Provision and Practice (Corwin Ltd),https://www.amazon.co.uk/SENCO-Handbook-Leading-Provision-Practice/dp/1526465698/ref=sr_1_745?qid=1683454717&s=books&sr=1-745,Part of: Corwin Ltd (35 books) ,2 Aug 2019,£9.99
"F*ck Your Ego: How to appreciate each moment, switch off autopilot and question reality itself.",https://www.amazon.co.uk/Your-Ego-appreciate-autopilot-question/dp/1913662993/ref=sr_1_746?qid=1683454717&s=books&sr=1-746,Ben Cole-Edwards,29 Apr 2023,£13.99
Why You?: 101 Interview Questions You'll Never Fear Again,https://www.amazon.co.uk/Why-You-Interview-Questions-Youll/dp/0241297133/ref=sr_1_747?qid=1683454717&s=books&sr=1-747,James Reed,5 Jan 2017,£0.00
How to Be Your Own Therapist: Boost your mood and reduce your anxiety in 10 minutes a day,https://www.amazon.co.uk/How-Be-Your-Own-Therapist-ebook/dp/B09SNYVDY3/ref=sr_1_748?qid=1683454717&s=books&sr=1-748,Owen O’Kane,23 Jun 2022,£10.89
"The Greatest Self-Help Book (is the one written by you): A Daily Journal for Gratitude, Happiness, Reflection and Self-Love",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxNjY4MjQyNTM5NTIxMDM1OjE2ODM0NTQ3MTc6c3BfbXRmX2Jyb3dzZToyMDA5NDMzNTA0MDE5ODo6MDo6&url=%2FGreatest-Self-Help-Book-one-written%2Fdp%2F1035005182%2Fref%3Dsr_1_749_sspa%3Fqid%3D1683454717%26s%3Dbooks%26sr%3D1-749-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Vex King,8 Dec 2022,£7.99
Noise,https://www.amazon.co.uk/Noise/dp/B08PG43JPH/ref=sr_1_750?qid=1683454717&s=books&sr=1-750,Daniel Kahneman,Unknown,£13.99
Energy Rules: Deflect Negative Vibrations and Own Your Energy,https://www.amazon.co.uk/Energy-Rules-Deflect-Negative-Vibrations/dp/1788179501/ref=sr_1_751?qid=1683454717&s=books&sr=1-751,Alla Svirinskaya,9 May 2023,£14.45
"The Decider Skills for Self Help: CBT and DBT skills to increase resilience, coping and confidence",https://www.amazon.co.uk/Decider-Skills-Self-Help-resilience/dp/1707503249/ref=sr_1_752?qid=1683454717&s=books&sr=1-752,Michelle Ayres and Carol Vivyan,29 Nov 2019,£17.99
YEAR OF WONDER: Classical Music for Every Day,https://www.amazon.co.uk/YEAR-WONDER-Classical-Music-Every/dp/1472252306/ref=sr_1_753?qid=1683454717&s=books&sr=1-753,Clemency Burton-Hill,4 Oct 2018,£6.89
"Emotional Self-Care for Black Women: Proven Ways to Build Self-Compassion, Boost Self-Esteem and Transform Self-Sabotage Into Self-Improvement",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxNjY4MjQyNTM5NTIxMDM1OjE2ODM0NTQ3MTc6c3BfbXRmX2Jyb3dzZToyMDExOTA5MDk4ODQ5ODo6MDo6&url=%2FEmotional-Self-Care-Black-Women-Self-Improvement%2Fdp%2FB0BSJ9DVFN%2Fref%3Dsr_1_754_sspa%3Fqid%3D1683454717%26s%3Dbooks%26sr%3D1-754-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Ada Adisa,18 Jan 2023,£7.99
How to Win Friends and Influence People in the Digital Age,https://www.amazon.co.uk/How-Friends-Influence-People-Digital/dp/B005SG50JM/ref=sr_1_755?qid=1683454717&s=books&sr=1-755,Dale Carnegie & Associates,Unknown,£6.00
Sort Your Head Out: Mental Health Without All the Bollocks,https://www.amazon.co.uk/Sort-Your-Head-Out-Bollocks/dp/B0BPTGWSP2/ref=sr_1_756?qid=1683454717&s=books&sr=1-756,Sam Delaney,Unknown,£11.00
"Dopamine Detox: Reduce Instant Gratification, Beat Social Media Addiction, and Stop Wasting Your Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxOTY4MzgwMjUzNTU1NDg0OjE2ODM0NTQ3MjA6c3BfYXRmX2Jyb3dzZToyMDE0NTk1NjA1MjE5ODo6MDo6&url=%2FDopamine-Detox-Instant-Gratification-Addiction%2Fdp%2FB0BZBPNQD7%2Fref%3Dsr_1_754_sspa%3Fqid%3D1683454720%26s%3Dbooks%26sr%3D1-754-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Josh Snider,22 Mar 2023,£12.24
"The Art of Thinking Clearly: Better Thinking, Better Decisions",https://www.amazon.co.uk/Art-Thinking-Clearly-Better-Decisions/dp/1444759566/ref=sr_1_755?qid=1683454720&s=books&sr=1-755,Rolf Dobelli,8 May 2014,£6.01
Self-Care: A Day and Night Reflection Journal (Inner World),https://www.amazon.co.uk/Self-Care-Day-Night-Reflection-Journal/dp/1683835549/ref=sr_1_756?qid=1683454720&s=books&sr=1-756,Insight Editions,8 Jan 2019,£10.99
The Anxiety Workbook: Practical Tips and Guided Exercises to Help You Overcome Anxiety,https://www.amazon.co.uk/Anxiety-Workbook-Practical-Exercises-Overcome/dp/1800073976/ref=sr_1_757?qid=1683454720&s=books&sr=1-757,Anna Barnes,14 Jul 2022,£5.49
All On The Board: The Official Sunday Times Bestseller,https://www.amazon.co.uk/Tfl-Quote-of-the-Day/dp/1473691249/ref=sr_1_758?qid=1683454720&s=books&sr=1-758,All on the Board,26 Nov 2020,£10.99
The 1 Minute Gratitude Journal For Everyone: With Daily Gratitude Quotes On Each Page.,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxOTY4MzgwMjUzNTU1NDg0OjE2ODM0NTQ3MjA6c3BfbXRmX2Jyb3dzZToyMDE1MDUxNDIxNDc5ODo6MDo6&url=%2FMinute-Gratitude-Journal-Everyone-Quotes%2Fdp%2FB0C2SDCQ26%2Fref%3Dsr_1_759_sspa%3Fqid%3D1683454720%26s%3Dbooks%26sr%3D1-759-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Jamie Stevenson,18 Apr 2023,£10.47
"The Self-Help Bible: All the Answers for a Happier, Healthier Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxOTY4MzgwMjUzNTU1NDg0OjE2ODM0NTQ3MjA6c3BfbXRmX2Jyb3dzZToyMDExODAwNTg0MDc5ODo6MDo6&url=%2FSelf-Help-Bible-Answers-Happier-Healthier%2Fdp%2FB0BD2H2KKD%2Fref%3Dsr_1_760_sspa%3Fqid%3D1683454720%26s%3Dbooks%26sr%3D1-760-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,George Mahood,6 Sept 2022,£13.00
Tell me more about Ramadan: (Islamic books for kids),https://www.amazon.co.uk/Tell-more-about-Ramadan-Islamic/dp/1988779014/ref=sr_1_761?qid=1683454720&s=books&sr=1-761,Bachar Karroum,26 Mar 2018,£8.79
Braving the Wilderness: The Quest for True Belonging and the Courage to Stand Alone,https://www.amazon.co.uk/Braving-Wilderness-Quest-Belonging-Courage/dp/B075GSLWYT/ref=sr_1_762?qid=1683454720&s=books&sr=1-762,Brené Brown,Unknown,£10.99
"Everything Is F*cked, The Subtle Art of Not Giving a F*ck, Unf*ck Yourself (Paperback) 3 Books Collection Set",https://www.amazon.co.uk/Everything-Subtle-Yourself-Paperback-Collection/dp/912379979X/ref=sr_1_763?qid=1683454720&s=books&sr=1-763,Gary John Bishop,1 Jan 2019,£11.48
"How to be a Productivity Ninja UPDATED EDITION: Worry Less, Achieve More and Love What You Do",https://www.amazon.co.uk/How-Productivity-Ninja-2019-UPDATED/dp/1785784617/ref=sr_1_764?qid=1683454720&s=books&sr=1-764,Graham Allcott,3 Jan 2019,£14.99
"The Greatest Self-Help Book (is the one written by you): A Daily Journal for Gratitude, Happiness, Reflection and Self-Love",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxOTY4MzgwMjUzNTU1NDg0OjE2ODM0NTQ3MjA6c3BfbXRmX2Jyb3dzZToyMDA5NDMzNTA0MDE5ODo6MDo6&url=%2FGreatest-Self-Help-Book-one-written%2Fdp%2F1035005182%2Fref%3Dsr_1_765_sspa%3Fqid%3D1683454720%26s%3Dbooks%26sr%3D1-765-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Vex King,8 Dec 2022,£2.99
Brain Games for Adults: Mixed Puzzles and Smart Brainteasers to Challenge Your IQ,https://www.amazon.co.uk/Brain-Games-Adults-Gareth-Moore/dp/1789293820/ref=sr_1_766?qid=1683454720&s=books&sr=1-766,Gareth Moore,25 Nov 2021,£14.99
Think Big: Take Small Steps and Build the Future You Want,https://www.amazon.co.uk/Think-Big-Small-Steps-Future/dp/0241420164/ref=sr_1_767?qid=1683454720&s=books&sr=1-767,Dr Grace Lordan,25 Mar 2021,£6.00
"Eastern Body, Western Mind: Psychology and the Chakra System As a Path to the Self",https://www.amazon.co.uk/Eastern-Body-Western-Mind-Psychology/dp/1587612259/ref=sr_1_768?qid=1683454720&s=books&sr=1-768,Anodea Judith,1 Aug 2004,£11.00
"The Batch Lady: Healthy Family Favourites: Over 100 delicious, easy recipes from a Sunday Times best-selling author, perfect for creating healthy meals that feed the whole family",https://www.amazon.co.uk/Suzanne-Mulholland-2/dp/0008373248/ref=sr_1_769?qid=1683454720&s=books&sr=1-769,Suzanne Mulholland,4 Mar 2021,£6.95
"Emotional Self-Care for Black Women: Proven Ways to Build Self-Compassion, Boost Self-Esteem and Transform Self-Sabotage Into Self-Improvement",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxOTY4MzgwMjUzNTU1NDg0OjE2ODM0NTQ3MjA6c3BfbXRmX2Jyb3dzZToyMDExOTA5MDk4ODQ5ODo6MDo6&url=%2FEmotional-Self-Care-Black-Women-Self-Improvement%2Fdp%2FB0BSJ9DVFN%2Fref%3Dsr_1_770_sspa%3Fqid%3D1683454720%26s%3Dbooks%26sr%3D1-770-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Ada Adisa,18 Jan 2023,£0.00
Allen Carr's Stop Drinking Now: The Original Easyway Method,https://www.amazon.co.uk/Allen-Carrs-Stop-Drinking-Now/dp/B09ZVKW4G4/ref=sr_1_771?qid=1683454720&s=books&sr=1-771,Allen Carr,Unknown,£0.00
"Password Book: Internet Password Logbook, Password Book with alphabetical Tabs, Perfect for organising your login data informations",https://www.amazon.co.uk/Password-Book-alphabetical-organising-informations/dp/B08TQ47G1R/ref=sr_1_772?qid=1683454720&s=books&sr=1-772,Nova Publication-UK,21 Jan 2021,£8.99
"Dopamine Detox: Reduce Instant Gratification, Beat Social Media Addiction, and Stop Wasting Your Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo4MzQ5NTI1MTg5MDQ0NzY1OjE2ODM0NTQ3MjI6c3BfYXRmX2Jyb3dzZToyMDE0NTk1NjA1MjE5ODo6MDo6&url=%2FDopamine-Detox-Instant-Gratification-Addiction%2Fdp%2FB0BZBPNQD7%2Fref%3Dsr_1_770_sspa%3Fqid%3D1683454722%26s%3Dbooks%26sr%3D1-770-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Josh Snider,22 Mar 2023,£12.24
"Way of the Wolf: Straight Line Selling: Master the Art of Persuasion, Influence, and Success",https://www.amazon.co.uk/Way-Wolf-Straight-Persuasion-Influence/dp/B07565WVQR/ref=sr_1_771?qid=1683454722&s=books&sr=1-771,Jordan Belfort,Unknown,£0.00
The Rose Oracle: A 44-Card Deck and Guidebook,https://www.amazon.co.uk/Rose-Oracle-44-Card-Deck-Guidebook/dp/1788172353/ref=sr_1_772?qid=1683454722&s=books&sr=1-772,Rebecca Campbell,1 Mar 2022,£17.99
One Year Self Discovery Journal - 365 Reflections In The Pursuit Of Self Knowledge,https://www.amazon.co.uk/One-Year-Self-Discovery-Journal/dp/B0BMZML8W3/ref=sr_1_773?qid=1683454722&s=books&sr=1-773,David J McCartney,27 Nov 2022,£7.99
"All About Me: My Thoughts, My Style, My Life ('All About Me' Diary & Journal Series)",https://www.amazon.co.uk/All-About-Me-Thoughts-Journal/dp/178055138X/ref=sr_1_774?qid=1683454722&s=books&sr=1-774,Ellen Bailey,9 Jan 2014,£14.99
The 1 Minute Gratitude Journal For Everyone: With Daily Gratitude Quotes On Each Page.,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo4MzQ5NTI1MTg5MDQ0NzY1OjE2ODM0NTQ3MjI6c3BfbXRmX2Jyb3dzZToyMDE1MDUxNDIxNDc5ODo6MDo6&url=%2FMinute-Gratitude-Journal-Everyone-Quotes%2Fdp%2FB0C2SDCQ26%2Fref%3Dsr_1_775_sspa%3Fqid%3D1683454722%26s%3Dbooks%26sr%3D1-775-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Jamie Stevenson,18 Apr 2023,£5.99
"The Self-Help Bible: All the Answers for a Happier, Healthier Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo4MzQ5NTI1MTg5MDQ0NzY1OjE2ODM0NTQ3MjI6c3BfbXRmX2Jyb3dzZToyMDExODAwNTg0MDc5ODo6MDo6&url=%2FSelf-Help-Bible-Answers-Happier-Healthier%2Fdp%2FB0BD2H2KKD%2Fref%3Dsr_1_776_sspa%3Fqid%3D1683454722%26s%3Dbooks%26sr%3D1-776-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,George Mahood,6 Sept 2022,£12.99
A Return to Love: Reflections on the Principles of a Course in Miracles,https://www.amazon.co.uk/Return-Love-Reflections-Principles-Miracles/dp/0722532997/ref=sr_1_777?qid=1683454722&s=books&sr=1-777,Marianne Williamson,31 Dec 2015,£17.20
"Wherever You Go, There You Are: Mindfulness meditation for everyday life",https://www.amazon.co.uk/Wherever-You-There-Are-Mindfulness/dp/0749925485/ref=sr_1_778?qid=1683454722&s=books&sr=1-778,Kabat-Zinn,26 Aug 2004,£19.99
Secrets of the Millionaire Mind: Think Rich to Get Rich!,https://www.amazon.co.uk/Secrets-Millionaire-Mind-Think-rich/dp/0749927895/ref=sr_1_779?qid=1683454722&s=books&sr=1-779,T. Harv Eker,5 Jul 2007,£10.34
"Allen Carr's Easy Way to Quit Smoking Without Willpower - Includes Quit Vaping: The Best-selling Quit Smoking Method Updated for the 2020s (Allen Carr's Easyway, 30)",https://www.amazon.co.uk/Allen-Carrs-Smoking-Without-Willpower/dp/1398800449/ref=sr_1_780?qid=1683454722&s=books&sr=1-780,Allen Carr,30 Sept 2020,£5.59
"The Greatest Self-Help Book (is the one written by you): A Daily Journal for Gratitude, Happiness, Reflection and Self-Love",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo4MzQ5NTI1MTg5MDQ0NzY1OjE2ODM0NTQ3MjI6c3BfbXRmX2Jyb3dzZToyMDA5NDMzNTA0MDE5ODo6MDo6&url=%2FGreatest-Self-Help-Book-one-written%2Fdp%2F1035005182%2Fref%3Dsr_1_781_sspa%3Fqid%3D1683454722%26s%3Dbooks%26sr%3D1-781-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Vex King,8 Dec 2022,£7.99
